customer_id,city,province,district,subdistrict,latitude,longitude,customer_segment,product_category,first_transaction_date,last_transaction_date,total_transaction,transaction_frequency,total_value,avg_transaction_value,recency_days,customer_status,churn_risk_flag,nearest_branch_id,distance_to_nearest_branch_km,estimated_travel_time_min,h3_index,data_source,created_at
CUST_003939,Yogyakarta,DI Yogyakarta,Mlati Sleman,Sinduadi,-7.716677,110.358772,Inactive,Motor Matic,2021-11-11,2025-03-27,3,0.64,78932897.0,23045959.0,468,Inactive,1,BR_YGY_04,4.04,17.5,H3_YGY_010,Internal dummy,2026-07-08 00:00:00
CUST_003940,Yogyakarta,DI Yogyakarta,Mantrijeron,Gedongkiwo,-7.787245,110.361284,Loyal,After Sales Service,2026-02-05,2026-07-05,5,11.93,5849397.0,1034579.0,3,Active,0,BR_YGY_03,1.13,5.8,H3_YGY_021,Internal dummy,2026-07-08 00:00:00
CUST_003941,Yogyakarta,DI Yogyakarta,Kotagede,Rejowinangun,-7.823476,110.394876,New,Sparepart,2023-12-10,2026-07-07,5,1.94,3566968.0,826298.0,1,Active,0,BR_YGY_05,1.53,12.2,H3_YGY_005,Internal dummy,2026-07-08 00:00:00
CUST_003942,Yogyakarta,DI Yogyakarta,Mlati Sleman,Sinduadi,-7.716226,110.367739,At Risk,Motor Cub,2024-09-02,2026-03-07,3,1.62,46494092.0,16566635.0,123,Risk,1,BR_YGY_04,3.47,22.6,H3_YGY_010,Internal dummy,2026-07-08 00:00:00
CUST_003943,Yogyakarta,DI Yogyakarta,Mlati Sleman,Tlogoadi,-7.741634,110.386475,At Risk,Motor Matic,2023-10-30,2025-12-20,1,0.37,34005528.0,28522934.0,200,Risk,1,BR_YGY_04,0.25,2.7,H3_YGY_018,Internal dummy,2026-07-08 00:00:00
CUST_003944,Yogyakarta,DI Yogyakarta,Depok Sleman,Maguwoharjo,-7.750033,110.409546,New,After Sales Service,2022-12-12,2026-05-05,6,1.68,2027076.0,310628.0,64,Active,0,BR_YGY_04,2.89,20.5,H3_YGY_017,Internal dummy,2026-07-08 00:00:00
CUST_003945,Yogyakarta,DI Yogyakarta,Kotagede,Rejowinangun,-7.833883,110.41071,Regular,Motor Matic,2025-09-23,2026-06-13,4,5.07,75839113.0,19829409.0,25,Active,0,BR_YGY_05,3.53,15.5,H3_YGY_029,Internal dummy,2026-07-08 00:00:00
CUST_003946,Yogyakarta,DI Yogyakarta,Kasihan Bantul,Bangunjiwo,-7.818878,110.347995,Regular,After Sales Service,2023-11-02,2026-05-12,4,1.49,879706.0,254996.0,57,Active,0,BR_YGY_02,0.96,10.2,H3_YGY_016,Internal dummy,2026-07-08 00:00:00
CUST_003947,Yogyakarta,DI Yogyakarta,Gondokusuman,Baciro,-7.796824,110.387361,Regular,Motor Matic,2023-09-23,2026-04-21,4,1.43,107545523.0,28408325.0,78,Active,0,BR_YGY_05,1.64,10.1,H3_YGY_023,Internal dummy,2026-07-08 00:00:00
CUST_003948,Yogyakarta,DI Yogyakarta,Mlati Sleman,Sinduadi,-7.746317,110.381312,Loyal,Sparepart,2025-02-15,2026-04-29,6,4.31,2098815.0,279916.0,70,Active,0,BR_YGY_04,0.53,8.3,H3_YGY_028,Internal dummy,2026-07-08 00:00:00
CUST_003949,Yogyakarta,DI Yogyakarta,Mantrijeron,Mantrijeron,-7.823904,110.360291,New,After Sales Service,2025-10-07,2026-05-26,2,2.66,739718.0,344294.0,43,Active,0,BR_YGY_02,2.42,9.4,H3_YGY_002,Internal dummy,2026-07-08 00:00:00
CUST_003950,Yogyakarta,DI Yogyakarta,Umbulharjo,Muja Muju,-7.806424,110.396119,Inactive,After Sales Service,2022-03-13,2025-04-04,1,0.23,1293031.0,1063250.0,460,Inactive,1,BR_YGY_05,1.07,10.4,H3_YGY_030,Internal dummy,2026-07-08 00:00:00
CUST_003951,Yogyakarta,DI Yogyakarta,Mlati Sleman,Sinduadi,-7.739958,110.381771,At Risk,Motor Matic,2024-12-24,2026-02-28,3,1.95,83872142.0,26519684.0,130,Risk,1,BR_YGY_04,0.42,9.5,H3_YGY_028,Internal dummy,2026-07-08 00:00:00
CUST_003952,Yogyakarta,DI Yogyakarta,Mlati Sleman,Sinduadi,-7.745804,110.377439,Regular,Motor Sport,2025-01-28,2026-04-15,1,0.69,41395835.0,37809608.0,84,Active,0,BR_YGY_04,0.85,9.9,H3_YGY_028,Internal dummy,2026-07-08 00:00:00
CUST_003953,Yogyakarta,DI Yogyakarta,Gondokusuman,Terban,-7.787899,110.37412,Regular,After Sales Service,2024-03-01,2026-05-21,4,1.7,4804945.0,1003551.0,48,Active,0,BR_YGY_03,1.5,13.3,H3_YGY_007,Internal dummy,2026-07-08 00:00:00
CUST_003954,Yogyakarta,DI Yogyakarta,Gondokusuman,Terban,-7.791498,110.365181,New,Sparepart,2023-01-27,2026-05-22,7,2.03,9879406.0,1253131.0,47,Active,0,BR_YGY_03,0.62,6.1,H3_YGY_001,Internal dummy,2026-07-08 00:00:00
CUST_003955,Yogyakarta,DI Yogyakarta,Kotagede,Prenggan,-7.8264,110.399428,Regular,Sparepart,2026-03-13,2026-06-04,4,12.48,440702.0,123445.0,34,Active,0,BR_YGY_05,2.08,7.3,H3_YGY_008,Internal dummy,2026-07-08 00:00:00
CUST_003956,Yogyakarta,DI Yogyakarta,Mlati Sleman,Tlogoadi,-7.742462,110.387004,Loyal,Motor Cub,2023-01-11,2026-05-24,5,1.43,97879840.0,21341160.0,45,Active,0,BR_YGY_04,0.29,9.9,H3_YGY_018,Internal dummy,2026-07-08 00:00:00
CUST_003957,Yogyakarta,DI Yogyakarta,Kasihan Bantul,Bangunjiwo,-7.824282,110.35897,Loyal,After Sales Service,2024-08-23,2026-06-30,8,4.27,5141540.0,652704.0,8,Active,0,BR_YGY_02,2.31,15.6,H3_YGY_009,Internal dummy,2026-07-08 00:00:00
CUST_003958,Yogyakarta,DI Yogyakarta,Kotagede,Rejowinangun,-7.821278,110.406379,Loyal,Motor Matic,2023-12-12,2026-04-27,5,1.94,184236632.0,33160621.0,72,Active,0,BR_YGY_05,2.3,10.9,H3_YGY_005,Internal dummy,2026-07-08 00:00:00
CUST_003959,Yogyakarta,DI Yogyakarta,Kasihan Bantul,Bangunjiwo,-7.820408,110.34701,New,Motor Matic,2025-08-14,2026-06-19,3,3.34,59147577.0,20279963.0,19,Active,0,BR_YGY_02,0.97,10.8,H3_YGY_016,Internal dummy,2026-07-08 00:00:00
CUST_003960,Yogyakarta,DI Yogyakarta,Kotagede,Prenggan,-7.818852,110.414162,At Risk,Motor Matic,2023-06-05,2026-01-29,1,0.32,25543874.0,21348477.0,160,Risk,1,BR_YGY_05,3.0,14.5,H3_YGY_008,Internal dummy,2026-07-08 00:00:00
CUST_003961,Yogyakarta,DI Yogyakarta,Kotagede,Rejowinangun,-7.81553,110.407187,New,Motor Matic,2025-06-25,2026-06-07,1,0.97,23766483.0,24076061.0,31,Active,0,BR_YGY_05,2.17,10.5,H3_YGY_005,Internal dummy,2026-07-08 00:00:00
CUST_003962,Yogyakarta,DI Yogyakarta,Umbulharjo,Muja Muju,-7.82087,110.389498,At Risk,Motor Matic,2025-05-05,2026-03-08,1,0.85,19428325.0,19590807.0,122,Risk,1,BR_YGY_05,1.05,9.8,H3_YGY_012,Internal dummy,2026-07-08 00:00:00
CUST_003963,Yogyakarta,DI Yogyakarta,Gondokusuman,Terban,-7.789592,110.37002,Regular,Motor Sport,2023-05-06,2026-06-07,3,0.94,116830431.0,40709069.0,31,Active,0,BR_YGY_03,1.05,9.5,H3_YGY_001,Internal dummy,2026-07-08 00:00:00
CUST_003964,Yogyakarta,DI Yogyakarta,Mlati Sleman,Sinduadi,-7.723,110.359708,Regular,After Sales Service,2025-10-03,2026-04-16,10,13.13,9241420.0,1018116.0,83,Active,0,BR_YGY_04,3.49,13.8,H3_YGY_010,Internal dummy,2026-07-08 00:00:00
CUST_003965,Yogyakarta,DI Yogyakarta,Kasihan Bantul,Bangunjiwo,-7.844324,110.34652,Loyal,Motor Cub,2023-10-28,2026-06-10,5,1.85,94589224.0,16350191.0,28,Active,0,BR_YGY_01,2.21,15.2,H3_YGY_026,Internal dummy,2026-07-08 00:00:00
CUST_003966,Yogyakarta,DI Yogyakarta,Kotagede,Prenggan,-7.826174,110.37693,Loyal,Motor Cub,2024-04-12,2026-06-04,5,2.23,83327830.0,18635306.0,34,Active,0,BR_YGY_05,2.02,13.5,H3_YGY_022,Internal dummy,2026-07-08 00:00:00
CUST_003967,Yogyakarta,DI Yogyakarta,Mlati Sleman,Sinduadi,-7.743259,110.367505,At Risk,Motor Cub,2024-09-21,2025-12-11,1,0.56,19187733.0,19259604.0,209,Risk,1,BR_YGY_04,1.87,11.3,H3_YGY_027,Internal dummy,2026-07-08 00:00:00
CUST_003968,Yogyakarta,DI Yogyakarta,Mlati Sleman,Tlogoadi,-7.746427,110.372522,Loyal,Motor Matic,2023-08-29,2026-05-11,4,1.4,117276768.0,24583826.0,58,Active,0,BR_YGY_04,1.38,11.8,H3_YGY_018,Internal dummy,2026-07-08 00:00:00
CUST_003969,Yogyakarta,DI Yogyakarta,Kotagede,Rejowinangun,-7.82024,110.409813,Inactive,Motor Cub,2022-10-18,2025-08-15,4,1.07,81043994.0,21774769.0,327,Inactive,1,BR_YGY_05,2.6,10.2,H3_YGY_005,Internal dummy,2026-07-08 00:00:00
CUST_003970,Yogyakarta,DI Yogyakarta,Mantrijeron,Suryodiningratan,-7.804922,110.368459,Regular,After Sales Service,2026-01-03,2026-06-30,5,9.81,2308159.0,495074.0,8,Active,0,BR_YGY_03,1.01,7.6,H3_YGY_004,Internal dummy,2026-07-08 00:00:00
CUST_003971,Yogyakarta,DI Yogyakarta,Kotagede,Prenggan,-7.842028,110.377507,Loyal,Sparepart,2025-04-11,2026-06-07,1,0.81,802363.0,770892.0,31,Active,0,BR_YGY_05,3.57,15.9,H3_YGY_022,Internal dummy,2026-07-08 00:00:00
CUST_003972,Yogyakarta,DI Yogyakarta,Mantrijeron,Suryodiningratan,-7.793205,110.351636,Loyal,Motor Matic,2024-10-28,2026-05-17,4,2.36,97839385.0,20671792.0,52,Active,0,BR_YGY_03,1.43,12.3,H3_YGY_013,Internal dummy,2026-07-08 00:00:00
CUST_003973,Yogyakarta,DI Yogyakarta,Gondokusuman,Baciro,-7.805444,110.38605,At Risk,After Sales Service,2024-07-16,2026-03-13,4,2.02,2332941.0,560706.0,117,Risk,1,BR_YGY_05,0.72,11.2,H3_YGY_023,Internal dummy,2026-07-08 00:00:00
CUST_003974,Yogyakarta,DI Yogyakarta,Umbulharjo,Muja Muju,-7.825202,110.381137,Loyal,After Sales Service,2025-08-17,2026-05-19,1,1.12,515742.0,455609.0,50,Active,0,BR_YGY_05,1.69,13.8,H3_YGY_012,Internal dummy,2026-07-08 00:00:00
CUST_003975,Yogyakarta,DI Yogyakarta,Mantrijeron,Suryodiningratan,-7.812113,110.354473,New,Motor Matic,2023-10-31,2026-04-16,4,1.49,67564034.0,19044981.0,83,Active,0,BR_YGY_02,1.56,8.6,H3_YGY_015,Internal dummy,2026-07-08 00:00:00
CUST_003976,Yogyakarta,DI Yogyakarta,Gondokusuman,Baciro,-7.801383,110.396554,New,After Sales Service,2024-08-22,2026-05-11,6,3.2,2904440.0,463398.0,58,Active,0,BR_YGY_05,1.48,5.8,H3_YGY_023,Internal dummy,2026-07-08 00:00:00
CUST_003977,Yogyakarta,DI Yogyakarta,Mlati Sleman,Sinduadi,-7.717568,110.365515,Inactive,Motor Matic,2022-09-04,2025-05-25,1,0.26,28448244.0,24380510.0,409,Inactive,1,BR_YGY_04,3.48,18.3,H3_YGY_010,Internal dummy,2026-07-08 00:00:00
CUST_003978,Yogyakarta,DI Yogyakarta,Umbulharjo,Warungboto,-7.811569,110.394325,Regular,Motor Matic,2025-03-21,2026-05-09,5,3.85,124302170.0,21458293.0,60,Active,0,BR_YGY_05,0.7,8.4,H3_YGY_020,Internal dummy,2026-07-08 00:00:00
CUST_003979,Yogyakarta,DI Yogyakarta,Mantrijeron,Mantrijeron,-7.827713,110.356386,At Risk,Motor Matic,2023-08-19,2026-02-21,2,0.69,71138094.0,33190951.0,137,Risk,1,BR_YGY_02,2.28,13.5,H3_YGY_003,Internal dummy,2026-07-08 00:00:00
CUST_003980,Yogyakarta,DI Yogyakarta,Kotagede,Rejowinangun,-7.81381,110.400472,Loyal,Sparepart,2025-07-17,2026-05-12,1,1.03,632080.0,562235.0,57,Active,0,BR_YGY_05,1.4,10.3,H3_YGY_005,Internal dummy,2026-07-08 00:00:00
CUST_003981,Yogyakarta,DI Yogyakarta,Kotagede,Prenggan,-7.824832,110.41728,Loyal,Motor Cub,2024-09-13,2026-07-07,1,0.55,24355242.0,20326215.0,1,Active,0,BR_YGY_05,3.55,17.0,H3_YGY_008,Internal dummy,2026-07-08 00:00:00
CUST_003982,Yogyakarta,DI Yogyakarta,Umbulharjo,Warungboto,-7.805396,110.391675,New,Sparepart,2025-05-09,2026-05-19,1,0.86,1168551.0,1068324.0,50,Active,0,BR_YGY_05,0.8,8.9,H3_YGY_020,Internal dummy,2026-07-08 00:00:00
CUST_003983,Yogyakarta,DI Yogyakarta,Mlati Sleman,Sinduadi,-7.737928,110.371829,Inactive,After Sales Service,2023-12-09,2025-05-27,1,0.39,784748.0,664424.0,407,Inactive,1,BR_YGY_04,1.48,10.2,H3_YGY_027,Internal dummy,2026-07-08 00:00:00
CUST_003984,Yogyakarta,DI Yogyakarta,Kotagede,Prenggan,-7.829282,110.404554,Regular,Motor Cub,2023-10-22,2026-07-05,6,2.21,77283771.0,15089420.0,3,Active,0,BR_YGY_05,2.69,10.3,H3_YGY_008,Internal dummy,2026-07-08 00:00:00
CUST_003985,Yogyakarta,DI Yogyakarta,Gondokusuman,Terban,-7.791792,110.380949,Loyal,After Sales Service,2024-07-16,2026-06-25,7,3.54,1347329.0,154694.0,13,Active,0,BR_YGY_03,1.95,11.9,H3_YGY_007,Internal dummy,2026-07-08 00:00:00
CUST_003986,Yogyakarta,DI Yogyakarta,Umbulharjo,Muja Muju,-7.809597,110.394844,Regular,After Sales Service,2023-03-02,2026-05-04,4,1.19,1182559.0,279804.0,65,Active,0,BR_YGY_05,0.79,10.1,H3_YGY_030,Internal dummy,2026-07-08 00:00:00
CUST_003987,Yogyakarta,DI Yogyakarta,Mantrijeron,Suryodiningratan,-7.797764,110.365009,Loyal,Sparepart,2023-03-17,2026-07-07,5,1.51,5008556.0,1035175.0,1,Active,0,BR_YGY_03,0.13,3.1,H3_YGY_013,Internal dummy,2026-07-08 00:00:00
CUST_003988,Yogyakarta,DI Yogyakarta,Umbulharjo,Warungboto,-7.807101,110.387659,At Risk,Motor Cub,2023-06-26,2026-01-27,4,1.32,109180978.0,22942505.0,162,Risk,1,BR_YGY_05,0.5,7.6,H3_YGY_020,Internal dummy,2026-07-08 00:00:00
CUST_003989,Yogyakarta,DI Yogyakarta,Mantrijeron,Mantrijeron,-7.823093,110.352774,Regular,After Sales Service,2025-04-19,2026-06-12,6,4.92,2824476.0,428320.0,26,Active,0,BR_YGY_02,1.65,7.6,H3_YGY_002,Internal dummy,2026-07-08 00:00:00
CUST_003990,Yogyakarta,DI Yogyakarta,Mantrijeron,Suryodiningratan,-7.785889,110.35159,At Risk,Motor Cub,2022-10-11,2026-01-25,1,0.27,22316325.0,18555237.0,164,Risk,1,BR_YGY_03,1.85,10.5,H3_YGY_013,Internal dummy,2026-07-08 00:00:00
CUST_003991,Yogyakarta,DI Yogyakarta,Mlati Sleman,Sinduadi,-7.721373,110.361206,Regular,Motor Matic,2023-07-21,2026-04-11,8,2.7,177292273.0,25495560.0,88,Active,0,BR_YGY_04,3.49,14.7,H3_YGY_010,Internal dummy,2026-07-08 00:00:00
CUST_003992,Yogyakarta,DI Yogyakarta,Gondokusuman,Kotabaru,-7.765909,110.372937,Regular,Sparepart,2024-10-19,2026-05-16,5,2.91,1149657.0,210622.0,53,Active,0,BR_YGY_04,2.88,14.0,H3_YGY_025,Internal dummy,2026-07-08 00:00:00
CUST_003993,Yogyakarta,DI Yogyakarta,Mantrijeron,Suryodiningratan,-7.793965,110.356508,At Risk,Motor Cub,2025-08-05,2026-01-06,3,3.25,56906124.0,18768091.0,183,Risk,1,BR_YGY_03,0.9,4.4,H3_YGY_013,Internal dummy,2026-07-08 00:00:00
CUST_003994,Yogyakarta,DI Yogyakarta,Kasihan Bantul,Bangunjiwo,-7.843234,110.339552,Regular,Motor Matic,2025-05-17,2026-04-09,4,3.5,78480287.0,20668046.0,90,Active,0,BR_YGY_01,1.48,7.9,H3_YGY_006,Internal dummy,2026-07-08 00:00:00
CUST_003995,Yogyakarta,DI Yogyakarta,Mlati Sleman,Tlogoadi,-7.7319,110.389523,Inactive,After Sales Service,2024-03-04,2025-05-18,1,0.43,999428.0,1089007.0,416,Inactive,1,BR_YGY_04,1.32,13.0,H3_YGY_018,Internal dummy,2026-07-08 00:00:00
CUST_003996,Yogyakarta,DI Yogyakarta,Gondokusuman,Kotabaru,-7.768844,110.374114,Inactive,Motor Matic,2022-09-21,2025-02-21,1,0.26,23139835.0,23570298.0,502,Inactive,1,BR_YGY_04,3.12,15.8,H3_YGY_025,Internal dummy,2026-07-08 00:00:00
CUST_003997,Yogyakarta,DI Yogyakarta,Mantrijeron,Suryodiningratan,-7.802471,110.358758,New,After Sales Service,2024-06-07,2026-05-30,7,3.36,4266417.0,577991.0,39,Active,0,BR_YGY_03,0.84,8.1,H3_YGY_013,Internal dummy,2026-07-08 00:00:00
CUST_003998,Yogyakarta,DI Yogyakarta,Umbulharjo,Warungboto,-7.806557,110.388421,At Risk,After Sales Service,2024-10-11,2026-01-06,2,1.15,573171.0,254296.0,183,Risk,1,BR_YGY_05,0.56,6.5,H3_YGY_020,Internal dummy,2026-07-08 00:00:00
CUST_003999,Yogyakarta,DI Yogyakarta,Mlati Sleman,Sinduadi,-7.716025,110.357372,Inactive,After Sales Service,2021-10-19,2025-03-14,1,0.21,952082.0,762131.0,481,Inactive,1,BR_YGY_04,4.2,19.3,H3_YGY_010,Internal dummy,2026-07-08 00:00:00
CUST_004000,Yogyakarta,DI Yogyakarta,Kotagede,Prenggan,-7.836298,110.38421,Loyal,Motor Matic,2024-09-27,2026-05-08,6,3.37,100973018.0,18941444.0,61,Active,0,BR_YGY_05,2.78,18.0,H3_YGY_022,Internal dummy,2026-07-08 00:00:00
CUST_004001,Yogyakarta,DI Yogyakarta,Kasihan Bantul,Bangunjiwo,-7.827778,110.350507,Inactive,Motor Matic,2022-04-02,2025-05-26,4,0.94,121636647.0,32848018.0,408,Inactive,1,BR_YGY_02,1.84,14.3,H3_YGY_009,Internal dummy,2026-07-08 00:00:00
CUST_004002,Yogyakarta,DI Yogyakarta,Mantrijeron,Suryodiningratan,-7.819894,110.355376,New,After Sales Service,2023-04-02,2026-06-13,2,0.61,1136487.0,499524.0,25,Active,0,BR_YGY_02,1.74,13.6,H3_YGY_015,Internal dummy,2026-07-08 00:00:00
CUST_004003,Yogyakarta,DI Yogyakarta,Kotagede,Purbayan,-7.849418,110.418938,Regular,Motor Cub,2025-11-06,2026-04-25,4,5.98,88375461.0,21093028.0,74,Active,0,BR_YGY_05,5.42,25.0,H3_YGY_011,Internal dummy,2026-07-08 00:00:00
CUST_004004,Yogyakarta,DI Yogyakarta,Gondokusuman,Kotabaru,-7.759871,110.375965,At Risk,Motor Matic,2024-09-25,2025-12-25,3,1.68,113171878.0,32523360.0,195,Risk,1,BR_YGY_04,2.13,13.9,H3_YGY_025,Internal dummy,2026-07-08 00:00:00
CUST_004005,Yogyakarta,DI Yogyakarta,Mlati Sleman,Sinduadi,-7.743399,110.375578,Regular,Sparepart,2025-08-07,2026-07-06,7,7.63,854769.0,98659.0,2,Active,0,BR_YGY_04,0.98,8.7,H3_YGY_028,Internal dummy,2026-07-08 00:00:00
CUST_004006,Yogyakarta,DI Yogyakarta,Mantrijeron,Suryodiningratan,-7.800004,110.352958,Inactive,Motor Matic,2024-04-04,2025-09-03,2,0.88,45195718.0,25773496.0,308,Inactive,1,BR_YGY_03,1.27,13.3,H3_YGY_013,Internal dummy,2026-07-08 00:00:00
CUST_004007,Yogyakarta,DI Yogyakarta,Mlati Sleman,Sinduadi,-7.737559,110.369928,Regular,Motor Matic,2023-06-27,2026-05-18,5,1.65,125323655.0,28049123.0,51,Active,0,BR_YGY_04,1.7,6.4,H3_YGY_027,Internal dummy,2026-07-08 00:00:00
CUST_004008,Yogyakarta,DI Yogyakarta,Mlati Sleman,Sinduadi,-7.741372,110.381606,Regular,After Sales Service,2023-09-29,2026-06-23,3,1.08,1161232.0,311535.0,15,Active,0,BR_YGY_04,0.34,8.4,H3_YGY_028,Internal dummy,2026-07-08 00:00:00
CUST_004009,Yogyakarta,DI Yogyakarta,Umbulharjo,Muja Muju,-7.806953,110.401585,Regular,Motor Sport,2026-01-22,2026-06-11,5,10.93,185688766.0,31147027.0,27,Active,0,BR_YGY_05,1.59,9.6,H3_YGY_030,Internal dummy,2026-07-08 00:00:00
CUST_004010,Yogyakarta,DI Yogyakarta,Mantrijeron,Mantrijeron,-7.837601,110.346924,At Risk,Motor Matic,2025-05-11,2026-03-06,1,0.86,30484245.0,30376283.0,124,Risk,1,BR_YGY_01,2.03,7.1,H3_YGY_002,Internal dummy,2026-07-08 00:00:00
CUST_004011,Yogyakarta,DI Yogyakarta,Gondokusuman,Kotabaru,-7.768273,110.374175,At Risk,After Sales Service,2025-09-08,2026-02-27,4,4.82,2735292.0,757617.0,131,Risk,1,BR_YGY_04,3.06,11.1,H3_YGY_025,Internal dummy,2026-07-08 00:00:00
CUST_004012,Yogyakarta,DI Yogyakarta,Kotagede,Rejowinangun,-7.819669,110.408904,Inactive,After Sales Service,2024-04-25,2025-11-24,3,1.36,2541116.0,977418.0,226,Inactive,1,BR_YGY_05,2.48,12.6,H3_YGY_005,Internal dummy,2026-07-08 00:00:00
CUST_004013,Yogyakarta,DI Yogyakarta,Umbulharjo,Muja Muju,-7.811826,110.401401,Loyal,Motor Matic,2023-08-24,2026-05-16,5,1.74,160405204.0,27175665.0,53,Active,0,BR_YGY_05,1.48,11.3,H3_YGY_030,Internal dummy,2026-07-08 00:00:00
CUST_004014,Yogyakarta,DI Yogyakarta,Umbulharjo,Muja Muju,-7.802241,110.397291,Regular,Motor Matic,2024-10-27,2026-05-05,4,2.36,112443904.0,32466611.0,64,Active,0,BR_YGY_05,1.47,9.0,H3_YGY_030,Internal dummy,2026-07-08 00:00:00
CUST_004015,Yogyakarta,DI Yogyakarta,Mantrijeron,Suryodiningratan,-7.790098,110.354267,Regular,After Sales Service,2024-03-03,2026-05-12,3,1.28,1031789.0,289964.0,57,Active,0,BR_YGY_03,1.32,12.3,H3_YGY_013,Internal dummy,2026-07-08 00:00:00
CUST_004016,Yogyakarta,DI Yogyakarta,Mlati Sleman,Tlogoadi,-7.755297,110.389306,At Risk,Motor Matic,2025-05-08,2026-03-19,1,0.86,31730162.0,29145624.0,111,Risk,1,BR_YGY_04,1.5,7.5,H3_YGY_018,Internal dummy,2026-07-08 00:00:00
CUST_004017,Yogyakarta,DI Yogyakarta,Gondokusuman,Kotabaru,-7.771374,110.383072,Regular,Motor Matic,2023-09-03,2026-04-28,4,1.41,160515883.0,33958116.0,71,Active,0,BR_YGY_04,3.2,15.6,H3_YGY_025,Internal dummy,2026-07-08 00:00:00
CUST_004018,Yogyakarta,DI Yogyakarta,Umbulharjo,Warungboto,-7.810647,110.389407,Regular,After Sales Service,2024-06-16,2026-06-10,4,1.94,1827866.0,416181.0,28,Active,0,BR_YGY_05,0.19,9.3,H3_YGY_020,Internal dummy,2026-07-08 00:00:00
CUST_004019,Yogyakarta,DI Yogyakarta,Mlati Sleman,Sinduadi,-7.723072,110.368775,Regular,Sparepart,2024-05-18,2026-06-04,1,0.47,1644690.0,1418516.0,34,Active,0,BR_YGY_04,2.78,11.5,H3_YGY_010,Internal dummy,2026-07-08 00:00:00
CUST_004020,Yogyakarta,DI Yogyakarta,Mantrijeron,Mantrijeron,-7.833032,110.356369,Regular,After Sales Service,2022-12-04,2026-05-01,7,1.95,6647156.0,802650.0,68,Active,0,BR_YGY_02,2.7,10.6,H3_YGY_002,Internal dummy,2026-07-08 00:00:00
CUST_004021,Yogyakarta,DI Yogyakarta,Mlati Sleman,Sinduadi,-7.716792,110.362358,At Risk,Motor Matic,2025-09-15,2026-01-24,1,1.23,26055184.0,23526016.0,165,Risk,1,BR_YGY_04,3.77,21.1,H3_YGY_010,Internal dummy,2026-07-08 00:00:00
CUST_004022,Yogyakarta,DI Yogyakarta,Depok Sleman,Maguwoharjo,-7.758554,110.423433,At Risk,Motor Sport,2023-04-29,2026-02-04,2,0.63,66468372.0,26970528.0,154,Risk,1,BR_YGY_04,4.65,16.0,H3_YGY_017,Internal dummy,2026-07-08 00:00:00
CUST_004023,Yogyakarta,DI Yogyakarta,Kotagede,Prenggan,-7.818757,110.413161,Regular,After Sales Service,2023-08-11,2026-05-19,2,0.69,1501296.0,757184.0,50,Active,0,BR_YGY_05,2.89,10.9,H3_YGY_008,Internal dummy,2026-07-08 00:00:00
CUST_004024,Yogyakarta,DI Yogyakarta,Gondokusuman,Baciro,-7.798477,110.39761,Regular,Motor Cub,2025-07-06,2026-06-24,3,2.98,60798824.0,22369922.0,14,Active,0,BR_YGY_05,1.81,13.8,H3_YGY_023,Internal dummy,2026-07-08 00:00:00
CUST_004025,Yogyakarta,DI Yogyakarta,Kasihan Bantul,Bangunjiwo,-7.821493,110.354327,Inactive,Motor Sport,2024-01-19,2025-12-01,2,0.81,52211192.0,29369276.0,219,Inactive,1,BR_YGY_02,1.71,7.3,H3_YGY_016,Internal dummy,2026-07-08 00:00:00
CUST_004026,Yogyakarta,DI Yogyakarta,Kotagede,Prenggan,-7.837581,110.38063,Loyal,After Sales Service,2023-05-17,2026-06-03,1,0.32,186239.0,166150.0,35,Active,0,BR_YGY_05,3.0,14.9,H3_YGY_022,Internal dummy,2026-07-08 00:00:00
CUST_004027,Yogyakarta,DI Yogyakarta,Gondokusuman,Terban,-7.788082,110.359803,Regular,After Sales Service,2024-12-19,2026-07-07,6,3.87,5265074.0,930959.0,1,Active,0,BR_YGY_03,1.1,9.5,H3_YGY_001,Internal dummy,2026-07-08 00:00:00
CUST_004028,Yogyakarta,DI Yogyakarta,Kotagede,Purbayan,-7.852295,110.425499,Inactive,Motor Cub,2025-03-02,2025-05-22,3,2.22,60423849.0,21921888.0,412,Inactive,1,BR_YGY_05,6.13,24.0,H3_YGY_011,Internal dummy,2026-07-08 00:00:00
CUST_004029,Yogyakarta,DI Yogyakarta,Kasihan Bantul,Bangunjiwo,-7.845282,110.329695,Loyal,Motor Cub,2025-12-03,2026-07-05,2,3.36,45703703.0,20661657.0,3,Active,0,BR_YGY_01,1.1,11.7,H3_YGY_006,Internal dummy,2026-07-08 00:00:00
CUST_004030,Yogyakarta,DI Yogyakarta,Gondokusuman,Baciro,-7.79839,110.391735,Loyal,Motor Matic,2026-04-02,2026-07-03,5,18.81,88302289.0,19326700.0,5,Active,0,BR_YGY_05,1.53,9.6,H3_YGY_023,Internal dummy,2026-07-08 00:00:00
CUST_004031,Yogyakarta,DI Yogyakarta,Mantrijeron,Suryodiningratan,-7.801109,110.356724,New,Motor Matic,2023-04-29,2026-04-20,4,1.25,110027901.0,30218149.0,79,Active,0,BR_YGY_03,0.93,8.7,H3_YGY_013,Internal dummy,2026-07-08 00:00:00
CUST_004032,Yogyakarta,DI Yogyakarta,Mantrijeron,Suryodiningratan,-7.8009,110.360576,New,After Sales Service,2026-02-20,2026-04-24,4,10.58,3217263.0,645738.0,75,Active,0,BR_YGY_03,0.58,10.5,H3_YGY_004,Internal dummy,2026-07-08 00:00:00
